blax,blay,blaz,trax,tray,traz,ms
-10.311827,-1.410185,25.148695,10.776301,-0.241814,-45.664608,2666335
-10.30225,-5.427655,9.356541,9.813833,-1.872266,-19.984402,2666342
-8.918402,-4.967968,-5.319916,8.054094,-4.043807,11.528081,2666348
-8.76996,-3.002329,2.863465,7.824251,-4.788404,30.44467,2666355
-8.875306,-1.300052,-15.962143,8.640674,-0.691924,45.810654,2666361
-12.47858,-1.434127,-43.337444,12.964602,5.547365,26.987442,2666367
-12.492945,-7.046135,-44.438778,15.804126,6.947973,24.298754,2666374
-13.682862,-8.925584,-31.620222,17.264589,5.41329,35.704731,2666381
-16.2279,-6.229713,-13.572729,15.782578,2.044648,29.735985,2666387
-15.705963,-2.097321,-0.076614,11.250354,-1.142034,18.435352,2666394
-11.398794,1.924938,-11.032481,5.528212,-3.962404,-3.505111,2666400
-7.778761,4.788404,-8.128315,2.899378,-4.27365,-20.6045,2666407
-7.838616,4.838682,12.435484,3.624821,-2.657564,-16.828844,2666413
-10.395624,3.397372,34.457352,6.256049,-0.189142,-17.147272,2666420
-11.688493,2.391808,43.806709,7.881712,0.878672,-30.116663,2666426
-9.595961,2.789245,31.227573,7.053318,-1.113304,-35.872326,2666433
-6.780379,3.773262,14.652514,5.841852,-5.193024,-32.022449,2666439
-5.829881,3.890578,13.007698,5.932832,-7.149086,-12.955026,2666445
-6.232107,1.465251,11.769896,6.842628,-6.138733,8.14268,2666452
-7.673417,-2.506729,7.16824,10.022128,-1.821988,12.801797,2666458
-9.816227,-7.510611,-8.224083,13.706804,2.39899,12.978968,2666465
-13.40753,-8.724471,-30.959423,16.716316,6.045359,17.987637,2666471
-13.773843,-7.49864,-33.700783,16.977283,3.213019,25.768793,2666478
-10.232818,-4.635174,-23.16869,14.140155,-1.632846,43.505039,2666484
-8.66701,-2.23379,-24.487894,12.842498,-2.449268,36.01358,2666491
-9.610326,-2.133234,-18.586187,11.623849,-1.532289,11.559206,2666497
-10.527305,-2.41575,-19.144037,10.745177,-0.78051,2.707842,2666504
-12.545617,-1.637634,-7.924808,10.644621,0.294487,-7.917625,2666510
-14.243106,-0.533907,16.601395,9.459491,0.184354,-7.568071,2666516
-12.63899,2.561796,27.57402,7.067683,-0.818817,-10.014946,2666523
-9.033323,5.183447,26.032156,3.904943,-2.310405,-26.929981,2666529
-5.585672,7.041347,19.156008,2.202666,-3.567361,-29.666553,2666536
-4.630386,7.101202,13.230358,3.792415,-3.734955,-24.466347,2666542
-7.654263,4.807557,23.434446,6.756437,-2.334347,-14.96376,2666549
-11.097125,0.696713,24.75844,9.124303,0.09098,-2.707842,2666555
-11.789049,-2.715025,11.530476,10.163386,1.750161,-4.927267,2666561
-10.922348,-4.805163,-5.181053,10.208876,1.982399,0.011971,2666568
-9.49301,-4.369418,-20.803219,10.747571,0.972046,15.061923,2666574
-10.649409,-2.212242,-23.688232,11.542446,0.730232,29.039272,2666581
-10.737994,-0.984017,-19.677944,12.876017,-0.656011,38.683117,2666587
-9.821015,-3.064578,-23.324312,14.152126,0.720655,30.344112,2666594
-10.316615,-5.542577,-26.101587,15.19121,1.929727,12.758701,2666600
-11.626244,-6.28478,-20.954054,15.066711,1.479617,6.411672,2666607
-13.034034,-3.428497,-7.984663,13.424289,-1.134852,6.208165,2666613
-12.555194,-0.198719,8.561666,10.668563,-3.483563,3.677494,2666620
-9.52174,2.932897,16.342821,6.794744,-4.747702,-6.385336,2666626
-6.40449,4.675876,12.512098,4.802769,-4.283227,-20.628443,2666633
-5.190629,4.369418,13.283031,5.355829,-2.600103,-28.739998,2666639
-6.667852,2.920926,19.883844,7.553706,-1.374272,-23.448811,2666645
-9.239224,1.656788,28.122293,9.16261,-0.957681,-16.613365,2666652
-10.599131,0.78051,26.920404,8.935161,-1.156399,-11.489774,2666658
-9.057265,0.09098,12.026075,7.570466,-1.271321,-10.704475,2666665
-7.173028,-0.672771,-4.742914,7.017405,-1.13964,-4.560954,2666671
-7.285556,-1.651999,-10.242394,8.243237,-0.502782,10.036493,2666678
-9.883265,-1.580173,-12.641385,10.97502,2.066196,26.281153,2666684
-13.754689,-2.15957,-13.625401,12.983756,3.900155,28.847736,2666691
-13.108254,-3.991134,-20.537462,13.941437,4.395754,22.550985,2666697
-11.580753,-4.340688,-26.882097,13.953407,2.983175,15.306131,2666704
-11.15698,-3.260903,-22.498314,13.431472,0.002394,14.683639,2666710
-11.530476,-0.54109,-11.477803,11.939884,-2.020706,16.694769,2666717
-11.908759,1.254562,-0.538695,10.400413,-2.671929,7.515399,2666723
-11.022904,1.505953,6.236896,9.009381,-2.037466,-4.489128,2666729
-9.411607,1.517924,5.793968,7.967903,-1.204283,-16.25663,2666736
-8.085219,1.541866,11.992557,7.529764,-0.940921,-21.408951,2666742
-7.93199,2.047042,20.446482,7.841011,-1.824382,-16.622942,2666749
-7.862558,2.796427,24.672249,7.893683,-3.002329,-13.998898,2666755
-7.278373,2.899378,21.531055,7.635109,-3.256114,-15.330073,2666761
-6.366182,1.594538,11.310209,7.52737,-2.626439,-15.081077,2666768
-6.574478,-0.701501,2.468422,8.511387,-1.089362,-9.064447,2666774
-8.073248,-2.633622,1.795651,9.868899,-0.07422,3.445256,2666781
-9.545682,-3.457227,-0.725443,11.415554,0.909797,15.018827,2666787
-11.137826,-3.256114,-9.5385,12.303802,2.243367,17.638084,2666794
-12.301409,-2.109292,-20.915747,12.708423,2.221819,19.02672,2666800
-10.721235,-1.620875,-26.374525,12.330139,1.18513,20.458454,2666807
-9.840169,-2.015918,-20.022709,12.619837,0.203507,20.190304,2666813
-11.145009,-1.788469,-10.33098,12.739547,0.110133,18.679562,2666820
-12.564771,-1.13964,-6.107608,12.466608,0.019154,8.331821,2666826
-12.732365,0.062249,-3.052607,11.324574,-0.196325,-3.229778,2666833
-11.700463,1.273715,0.799663,9.210494,-0.871489,-9.085996,2666839
-9.825804,2.767697,9.097966,7.419631,-1.580173,-9.569624,2666845
-8.271967,3.531447,16.7642,6.354211,-1.936909,-10.448297,2666852
-7.36217,3.481169,20.044256,6.069301,-1.601721,-14.259866,2666858
-6.950367,2.647987,16.553511,6.71813,-1.103727,-18.471266,2666865
-7.376535,1.532289,12.057199,8.271967,-0.76375,-17.501614,2666871
-8.607155,-0.047884,10.101137,9.351752,-0.521936,-10.393229,2666877
-9.325416,-1.055843,9.512163,9.634268,-0.502782,0.708684,2666884
-8.973468,-1.630451,3.643975,9.583989,-0.423774,7.388506,2666890
-8.02297,-2.343924,-7.390901,10.04607,-0.021548,9.765948,2666897
-8.832211,-2.202666,-16.472107,11.626244,1.331176,13.067553,2666903
-10.869676,-1.893813,-19.871874,13.309367,1.448492,18.942924,2666910
-11.255142,-2.44448,-16.536751,14.073117,0.881066,23.020248,2666916
-11.461043,-2.585738,-11.829751,14.073117,0.500388,18.80406,2666923
-11.499351,-2.013524,-10.673351,13.290214,-0.251391,9.892841,2666929
-11.061212,-0.464475,-10.42196,11.903971,-1.089362,2.387019,2666936
-10.627861,0.876278,-3.873818,10.326192,-1.747767,-1.805228,2666942
-10.292673,1.886631,6.936002,9.100361,-1.805228,-2.044648,2666949
-9.586384,2.339135,12.794614,8.06846,-1.331176,-7.419631,2666955
-8.731653,2.197877,15.571888,7.501034,-0.708684,-14.381969,2666961
-7.568071,1.953669,12.722788,7.084443,-0.490811,-18.078617,2666968
-7.345411,1.75495,11.836933,7.551312,-0.708684,-16.486473,2666974
-8.090008,1.47004,14.068329,7.855376,-0.960075,-8.973468,2666981
-8.432379,0.902614,12.239159,8.056489,-0.682347,-2.487576,2666987
-8.343793,-0.363919,4.884171,8.583213,0.102951,-0.893037,2666994
-8.578424,-1.391031,-3.696647,9.579201,0.849942,2.715025,2667000
-9.710882,-1.953669,-10.82658,10.903194,1.532289,7.967903,2667007
-11.537658,-1.637634,-12.37084,12.301409,1.929727,16.931795,2667013
-11.906365,-1.35033,-12.588713,12.820951,1.142034,20.688297,2667020
-10.819398,-1.505953,-13.261483,13.029245,0.100556,17.223886,2667026
-10.27352,-1.517924,-14.798561,12.842498,-0.361524,11.690886,2667032
-10.618284,-0.794875,-13.321339,12.660539,-0.995988,6.880936,2667039
-11.212047,0.0,-6.31351,12.23437,-1.297657,4.326323,2667045
-11.451467,0.464475,4.187459,11.259931,-1.264138,2.372654,2667052
-10.409989,0.785298,8.444349,9.600749,-1.063026,-4.247314,2667058
-8.65025,1.175553,8.676587,8.116343,-1.163582,-10.929531,2667065
-6.976704,1.675941,8.51857,7.297527,-1.319205,-14.384364,2667071
-6.725313,1.90339,11.032481,7.45315,-1.505953,-12.950237,2667077
-7.503428,1.601721,14.681245,8.161834,-1.247379,-8.781932,2667084
-8.12592,0.85473,13.79539,8.669404,-0.526724,-6.974309,2667090
-8.312668,-0.296881,8.461109,8.927979,0.289698,-6.624756,2667097
-8.367735,-1.328782,0.304064,9.246407,0.818817,-2.360683,2667103
-8.920795,-1.438915,-4.223372,9.811439,0.857124,4.560954,2667110
-10.012551,-1.04866,-6.0286,10.714052,0.766145,12.818556,2667116
-11.063606,-0.272939,-9.516952,11.511322,0.960075,17.104177,2667123
-11.508927,-0.407014,-13.816938,12.380417,0.893037,14.618996,2667129
-11.013328,-1.012747,-14.884752,12.840104,0.778116,11.954249,2667135
-11.121067,-1.206678,-12.885593,12.926295,0.270545,9.82341,2667142
-11.573571,-0.620098,-6.981492,12.595895,-0.323217,8.267179,2667148
-11.609484,0.272939,-1.546654,11.559206,-0.914585,5.963956,2667155
-10.627861,1.024718,1.836353,10.115502,-1.177947,-0.993594,2667161
-9.308656,1.412579,3.485958,8.920795,-1.244985,-6.754043,2667167
-7.984663,1.443704,6.466739,8.010999,-1.134852,-9.809045,2667174
-7.513005,1.347936,10.381259,7.963115,-0.861913,-9.751583,2667180
-7.596802,1.00317,13.496115,8.257602,-0.579397,-9.02614,2667187
-7.678205,0.445322,12.686874,8.60955,-0.471658,-9.490616,2667193
-7.630321,-0.011971,8.499416,8.719683,-0.418985,-8.834604,2667200
-7.690176,-0.442927,3.46441,9.030929,-0.316035,-4.733337,2667206
-8.185776,-0.699107,1.11091,9.572019,-0.138864,1.381454,2667213
-9.19134,-0.739808,-1.625663,10.297462,0.196325,8.214506,2667219
-9.945514,-0.902614,-5.679047,11.21444,0.737414,10.395624,2667225
-10.915166,-0.921768,-10.096349,12.193669,1.376666,11.020511,2667232
-11.336545,-0.964863,-13.15135,12.617443,0.897826,12.174516,2667238
-11.061212,-0.919373,-12.366052,12.928689,0.04549,12.957419,2667245
-11.171345,-0.335188,-8.058883,12.559982,-0.476446,11.106702,2667251
-11.183316,0.280122,-5.056554,11.951855,-0.912191,8.157045,2667257
-10.7356,0.699107,-3.754108,10.979809,-0.88346,1.42455,2667264
-10.086772,0.821211,-0.191536,10.101137,-0.600945,-3.038242,2667270
-9.461885,0.847547,4.103662,9.062054,-0.294487,-5.135562,2667277
-8.731653,0.847547,8.920795,8.396465,-0.275333,-6.279991,2667283
-8.133103,1.01993,11.180922,7.94875,-0.349553,-8.042124,2667290
-7.469909,1.010353,10.146626,7.94875,-0.579397,-9.674969,2667296
-7.211336,0.78051,7.814674,8.087613,-0.502782,-9.500193,2667302
-7.687782,0.301669,6.232107,8.657434,-0.260968,-5.691018,2667310
-8.480263,-0.328006,4.714183,9.476251,0.184354,-0.617704,2667316
-9.188946,-0.727837,1.982399,9.933543,0.454898,3.081338,2667323
-9.615114,-0.847547,-2.794033,10.675745,0.725443,5.391742,2667329
-10.151415,-0.782904,-8.034941,11.353305,0.667982,7.711724,2667335
-10.668563,-0.454898,-10.359711,12.179304,0.21069,11.355699,2667342
-11.077971,-0.143652,-9.607931,12.538434,-0.260968,13.103466,2667348
-10.960655,-0.186748,-8.66701,12.653356,-0.416591,11.911154,2667355
-10.927136,-0.361524,-7.292738,12.452243,-0.521936,7.489063,2667361
-10.584765,-0.260968,-5.95438,11.980585,-0.636858,4.074931,2667367
-10.189722,-0.014365,-3.337517,11.054029,-0.593762,0.995988,2667374
-9.734824,0.347159,2.537854,10.206482,-0.651223,-0.988805,2667380
-9.119514,0.730232,6.121974,9.234436,-0.790087,-2.817975,2667387
-8.257602,0.921768,7.467515,8.339005,-0.577003,-6.775591,2667393
-7.369353,0.778116,7.694964,7.905654,-0.399832,-9.157822,2667399
-7.16824,0.531513,7.323863,7.984663,-0.1652,-8.614338,2667406
-7.666234,0.241814,7.759608,8.623915,0.107739,-5.889736,2667413
-8.573636,0.043096,7.278373,8.985439,0.301669,-2.877831,2667419
-9.021352,-0.081403,3.8403,9.414001,0.373495,-0.459687,2667426
-9.339781,-0.093374,-0.215478,9.904813,0.411803,1.319205,2667432
-9.76116,-0.105345,-4.589684,10.474632,0.351948,5.032612,2667438
-10.27352,-0.021548,-6.907272,11.398794,0.287304,8.968679,2667445
-10.951078,-0.04549,-7.043741,11.99495,0.275333,11.190498,2667451
-11.36767,-0.026336,-8.015787,12.550406,0.09098,11.001357,2667458
-11.20247,-0.174777,-8.425196,12.528857,-0.112527,8.133103,2667464
-10.778696,-0.160412,-7.357382,12.160151,-0.416591,6.469133,2667470
-10.249578,0.019154,-5.147533,11.446678,-0.76375,4.627992,2667477
-9.864111,0.177171,-1.007959,10.819398,-0.790087,2.387019,2667483
-9.385271,0.213084,2.746149,9.940725,-0.593762,-0.995988,2667490
-8.566454,0.222661,4.132392,9.260772,-0.347159,-4.582502,2667496
-7.860164,0.153229,5.518635,8.693346,-0.28491,-7.038953,2667502
-7.462727,0.23942,6.636727,8.418014,-0.263362,-7.108385,2667509
-7.551312,0.184354,8.214506,8.494628,-0.237026,-5.803545,2667516
-7.793127,0.225055,7.740454,8.681376,-0.136469,-4.599261,2667522
-8.26239,0.191536,4.970363,9.004593,-0.031125,-3.478775,2667528
-8.798691,0.102951,1.884237,9.603143,0.158017,-1.268927,2667535
-9.344569,0.009577,-0.857124,10.160992,0.205901,1.917756,2667541
-10.172963,0.002394,-2.935291,11.027693,0.201113,6.002264,2667548
-10.728417,0.052672,-4.462792,11.511322,0.217872,8.446744,2667554
-10.970232,0.076614,-6.593631,12.026075,0.050278,9.074024,2667560
-11.073183,0.177171,-8.420407,12.255919,-0.04549,8.248025,2667567
-10.84334,0.122104,-7.965509,12.112267,-0.263362,7.8865,2667573
-10.611102,0.035913,-5.880159,11.700463,-0.407014,6.821081,2667580
-10.247183,-0.035913,-3.196259,11.267113,-0.380678,4.774038,2667586
-9.78989,-0.083797,-0.320823,10.486604,-0.260968,1.156399,2667592
-9.179369,-0.050278,1.130063,9.792285,-0.043096,-1.987187,2667599
-8.568848,-0.043096,2.990358,9.227253,-0.114922,-4.295198,2667605
-7.958326,0.23942,5.437232,8.628703,-0.146046,-4.896142,2667612
-7.649475,0.253785,7.094019,8.389283,-0.1652,-5.418078,2667618
-7.714118,0.328006,7.304709,8.465898,-0.114922,-5.276821,2667625
-7.951144,0.308852,5.717354,8.932767,0.026336,-5.233725,2667631
-8.556877,0.213084,3.579332,9.526528,0.09098,-3.22499,2667638
-9.267955,0.201113,1.939303,9.957485,0.040701,-0.100556,2667644
-9.703699,0.208296,0.177171,10.608707,-0.07422,3.217807,2667650
-10.242394,0.213084,-2.149993,11.113884,-0.179565,5.26485,2667657
-10.362105,0.308852,-4.912902,11.535264,-0.179565,6.727707,2667663
-10.625467,0.23942,-7.072472,11.987768,-0.275333,7.491457,2667670
-10.761936,0.138864,-7.283162,12.164939,-0.308852,8.135497,2667676
-10.67814,-0.043096,-6.354211,12.10269,-0.304064,7.841011,2667682
-10.381259,-0.258574,-4.39336,11.731588,-0.339977,6.021417,2667689
-9.821015,-0.366313,-3.052607,10.99178,-0.287304,3.292027,2667695
-9.150639,-0.344765,-1.565808,10.431537,-0.227449,0.507571,2667702
-8.767567,-0.229843,0.993594,9.837775,-0.131681,-1.448492,2667708
-8.384495,-0.064643,3.847482,9.16261,-0.11971,-2.65517,2667715
-7.989451,0.031125,5.372589,8.743625,-0.007183,-4.168305,2667721
-7.773973,0.126893,5.925649,8.607155,0.083797,-5.288792,2667728
-7.905654,0.237026,5.377377,8.695741,0.088585,-5.204995,2667734
-8.441956,0.414197,4.532224,9.0429,0.057461,-4.094085,2667741
-9.059659,0.526724,3.809175,9.533711,-0.031125,-1.869871,2667747
-9.603143,0.545878,2.47321,10.113108,-0.023942,0.914585,2667754
-10.01734,0.64404,-0.241814,10.465055,-0.021548,2.621651,2667760
-10.350134,0.509965,-2.896984,11.056423,-0.062249,4.434062,2667766
-10.642226,0.371101,-5.312734,11.563994,-0.071826,6.007052,2667773
-10.82658,0.371101,-5.781997,11.918336,-0.167594,7.299921,2667779
-10.800244,0.04549,-5.422867,11.978191,-0.244209,7.884106,2667786
-10.366894,-0.136469,-5.042189,11.836933,-0.387861,6.722919,2667792
-9.837775,-0.320823,-4.663905,11.468226,-0.397437,4.565742,2667799
-9.342175,-0.502782,-3.201048,10.852917,-0.296881,2.643199,2667805
-8.942344,-0.486023,-1.063026,10.376471,-0.19393,1.022324,2667811
-8.652645,-0.486023,1.613692,9.801862,-0.076614,-0.842759,2667818
-8.269572,-0.339977,3.967192,9.193734,-0.026336,-2.784456,2667824
-7.817069,-0.167594,4.510676,8.932767,-0.071826,-4.211401,2667831
-7.759608,0.011971,4.599261,8.851364,-0.093374,-4.867412,2667837
-8.049306,0.335188,4.786009,8.930372,-0.141258,-4.000711,2667844
-8.820239,0.588974,4.479551,9.368511,-0.131681,-2.712631,2667850
-9.315839,0.749385,3.699042,9.816227,-0.09098,-1.022324,2667856
-9.744401,0.684742,1.731008,10.175357,-0.052672,0.416591,2667863
-10.115502,0.603339,-1.039083,10.553641,-0.021548,1.987187,2667869
-10.405201,0.64404,-2.75812,11.099519,-0.083797,4.259285,2667876
-10.699687,0.52433,-4.072537,11.439496,-0.148441,6.227319,2667882
-10.757148,0.466869,-4.809951,11.662156,-0.169988,7.079654,2667888
-10.608707,0.169988,-5.092467,11.657368,-0.169988,6.567295,2667895
-10.108319,-0.205901,-5.149928,11.482592,-0.172383,5.62398,2667901
-9.595961,-0.512359,-4.398149,11.149797,-0.105345,4.189853,2667908
-9.222465,-0.653617,-2.171541,10.778696,-0.04549,2.899378,2667914
-8.908825,-0.59855,-0.205901,10.280702,-0.02873,1.189918,2667920
-8.561666,-0.471658,1.699883,9.746795,-0.002394,-0.921768,2667927
-8.149862,-0.328006,2.841918,9.220071,-0.100556,-2.753332,2667933
-7.867347,-0.1652,3.543418,9.035717,-0.122104,-3.73256,2667940
-7.896077,0.059855,4.465186,9.062054,-0.158017,-3.756502,2667946
-8.365341,0.349553,4.718972,9.244013,-0.155623,-3.021482,2667953
-8.904037,0.577003,4.101267,9.679757,-0.1652,-2.372654,2667959
-9.44752,0.727837,2.736573,10.038888,-0.201113,-1.16837,2667965
-9.770737,0.754174,0.912191,10.455479,-0.246603,0.430956,2667972
-10.110714,0.758962,-0.986411,10.709264,-0.318429,2.260126,2667978
-10.419566,0.711078,-2.209848,11.145009,-0.23942,4.481946,2667985
-10.527305,0.533907,-3.438074,11.408371,-0.203507,5.609614,2667991
-10.491392,0.296881,-4.560954,11.549629,-0.107739,6.033388,2667997
-10.340557,-0.02873,-4.884171,11.638214,-0.069432,5.691018,2668004
-9.832987,-0.397437,-4.39336,11.32218,-0.02873,5.157111,2668010
-9.437943,-0.560243,-3.351882,11.056423,-0.062249,3.998317,2668017
-9.045294,-0.675165,-1.812411,10.560823,-0.009577,2.839523,2668023
-8.693346,-0.608127,-0.299275,10.13705,0.031125,0.799663,2668030
-8.434772,-0.493206,0.979228,9.696517,0.062249,-1.031901,2668036
-8.26239,-0.387861,2.537854,9.387665,-0.011971,-2.264915,2668042
-8.180987,-0.181959,3.450045,9.200917,-0.014365,-2.777274,2668049
-8.341399,0.205901,4.22816,9.234436,-0.102951,-2.975993,2668055
-8.781932,0.543484,4.072537,9.392453,-0.167594,-2.628834,2668062
-9.186552,0.806846,3.1795,9.715671,-0.196325,-1.968034,2668068
-9.665392,0.902614,1.970428,10.139444,-0.268151,-0.646434,2668074
-9.97185,0.905008,0.653617,10.386047,-0.237026,1.067814,2668081
-10.228029,0.790087,-0.663194,10.82658,-0.277727,2.667141,2668087
-10.371682,0.651223,-1.960851,11.164163,-0.227449,4.067749,2668094
-10.431537,0.481235,-3.500323,11.379641,-0.196325,4.93445,2668100
-10.292673,0.143652,-4.211401,11.449073,-0.086191,5.193024,2668106
-10.007763,-0.19393,-4.134786,11.415554,-0.105345,5.348647,2668113
-9.461885,-0.476446,-3.483563,11.137826,-0.148441,4.721366,2668119
-9.129091,-0.667982,-2.540248,10.876859,-0.098162,3.615245,2668126
-8.78672,-0.823605,-1.47004,10.388441,0.0,1.752556,2668132
-8.583213,-0.723049,-0.153229,10.187328,0.02873,0.462081,2668139
-8.372523,-0.555455,1.177947,9.718064,0.033519,-0.840365,2668145
-8.298303,-0.371101,2.480393,9.543288,-0.047884,-1.659182,2668152
-8.23366,-0.004788,3.361459,9.380483,-0.150835,-2.274492,2668158
-8.595184,0.368707,3.454833,9.457097,-0.126893,-2.533065,2668164
-9.057265,0.612916,3.124433,9.617508,-0.1652,-2.240973,2668171
-9.504981,0.962469,2.612074,9.998186,-0.160412,-1.309628,2668177
-9.813833,1.007959,1.793257,10.21127,-0.23942,-0.014365,2668184
-10.113108,0.964863,0.672771,10.515334,-0.213084,1.446098,2668190
-10.228029,0.818817,-0.833182,10.785878,-0.265756,2.578555,2668197
-10.369287,0.691924,-2.284068,10.994174,-0.146046,3.687071,2668203
-10.290278,0.464475,-3.25372,11.192893,-0.11971,4.46758,2668210
-10.125079,0.110133,-3.49314,11.233594,-0.095768,4.977545,2668216
-9.655815,-0.25618,-3.44765,11.145009,-0.038307,4.74052,2668222
-9.179369,-0.579397,-2.992752,10.939108,-0.019154,3.845088,2668229
-8.942344,-0.869095,-2.360683,10.649409,0.02873,2.712631,2668235
-8.652645,-0.90022,-1.328782,10.441113,0.071826,1.556231,2668241
-8.441956,-0.761356,0.167594,10.070012,-0.007183,0.490811,2668248
-8.327033,-0.493206,1.407791,9.799467,-0.122104,-0.380678,2668255
-8.322245,-0.251391,2.178724,9.605537,-0.114922,-1.431733,2668261
-8.403648,-0.016759,2.736573,9.607931,-0.162806,-2.049437,2668267
-8.815451,0.457293,2.738967,9.722853,-0.244209,-2.06859,2668274
-9.277532,0.68953,2.753332,10.000581,-0.241814,-1.458069,2668280
-9.677363,0.986411,2.288857,10.125079,-0.275333,-0.464475,2668287
-9.892841,1.06542,1.228225,10.383653,-0.31364,0.486023,2668293
-10.067618,0.916979,0.057461,10.515334,-0.270545,1.364695,2668300
-10.146626,0.871489,-1.187524,10.766725,-0.191536,2.600103,2668306
-10.189722,0.557849,-2.03986,10.970232,-0.114922,3.457227,2668312
-10.158598,0.356736,-2.583344,11.044453,-0.04549,4.345476,2668319
-9.945514,-0.033519,-2.925714,11.051635,0.014365,4.331111,2668326
-9.404425,-0.457293,-3.021482,10.900801,0.02873,3.873818,2668332
-8.983045,-0.677559,-2.602497,10.644621,0.016759,3.232172,2668339
-8.777143,-0.773327,-1.841141,10.429143,0.083797,2.334347,2668345
-8.640674,-0.754174,-0.682347,10.31901,0.004788,1.450886,2668351
-8.568848,-0.52433,0.52433,10.0748,-0.021548,0.428562,2668358
-8.494628,-0.423774,1.309628,9.871294,-0.062249,-0.708684,2668364
-8.444349,-0.1652,1.790863,9.758766,-0.112527,-1.25935,2668371
-8.762778,0.198719,2.209848,9.763555,-0.179565,-1.54426,2668377
-9.069236,0.529119,2.466028,9.950302,-0.229843,-1.268927,2668383
-9.572019,0.802058,2.327164,10.110714,-0.304064,-0.806846,2668390
-9.78989,1.060631,1.620875,10.280702,-0.311246,-0.069432,2668396
-10.002975,1.043872,0.70629,10.448297,-0.308852,0.581791,2668402
-10.081984,0.916979,-0.332794,10.611102,-0.316035,1.654393,2668409
-10.098742,0.603339,-1.122881,10.828975,-0.124498,2.628834,2668415
-10.084377,0.471658,-1.666364,10.939108,-0.122104,3.380613,2668422
-9.837775,0.105345,-2.329558,10.97502,-0.031125,3.859453,2668428
-9.646238,-0.167594,-2.664747,10.867282,0.023942,3.598485,2668434
-9.150639,-0.565032,-2.545036,10.718841,0.007183,3.169923,2668441
-8.884883,-0.76375,-2.087744,10.618284,-0.019154,2.822764,2668447
-8.693346,-0.85473,-1.177947,10.42196,-0.002394,2.094927,2668454
-8.678981,-0.725443,-0.268151,10.244789,0.011971,1.21386,2668460
-8.60955,-0.572214,0.325611,10.144233,0.011971,0.162806,2668467
-8.571242,-0.246603,1.09415,9.883265,-0.064643,-0.550666,2668473
-8.719683,-0.04549,1.556231,9.821015,-0.1652,-0.818817,2668479
-8.973468,0.349553,1.96564,9.911995,-0.241814,-0.864307,2668486
-9.392453,0.658405,2.171541,10.15381,-0.260968,-0.665588,2668492
-9.734824,0.909797,1.735796,10.220847,-0.258574,-0.349553,2668498
-9.919178,1.034295,1.043872,10.381259,-0.316035,0.105345,2668505
-10.014946,0.948104,0.332794,10.469844,-0.258574,0.969652,2668511
-10.108319,0.80924,-0.385466,10.58716,-0.203507,1.723825,2668518
-10.029311,0.617704,-1.06542,10.800244,-0.081403,2.58095,2668524
-9.895236,0.299275,-1.472434,10.769119,-0.062249,3.033453,2668530
-9.622296,0.079009,-2.003947,10.891224,0.023942,3.184288,2668537
-9.3733,-0.31364,-2.140416,10.740389,-0.04549,3.093309,2668544
-8.937555,-0.617704,-1.884237,10.675745,-0.059855,2.748544,2668550
-8.702923,-0.694318,-1.42455,10.55843,-0.011971,2.463634,2668556
-8.681376,-0.775721,-0.849942,10.453085,-0.033519,1.66397,2668563
-8.60955,-0.627281,-0.162806,10.208876,0.004788,0.857124,2668569
-8.635885,-0.411803,0.270545,10.06283,-0.021548,0.25618,2668576
-8.774749,-0.19393,0.962469,10.058042,-0.143652,-0.208296,2668582
-8.930372,0.1652,1.35033,10.089166,-0.153229,-0.366313,2668588
-9.246407,0.4956,1.553837,10.134656,-0.258574,-0.423774,2668595
-9.600749,0.80924,1.493982,10.180145,-0.205901,-0.347159,2668601
-9.854534,0.960075,0.957681,10.271125,-0.237026,0.086191,2668608
-9.967062,0.979228,0.59855,10.460267,-0.253785,0.634463,2668614
-9.974244,0.90022,0.11971,10.407595,-0.227449,1.335965,2668620
-9.974244,0.684742,-0.409408,10.613496,-0.167594,1.778892,2668627
-9.866506,0.469264,-0.960075,10.618284,-0.136469,2.334347,2668633
-9.730036,0.263362,-1.383849,10.716447,-0.023942,2.679112,2668640
-9.387665,-0.184354,-1.702277,10.673351,0.0,2.657564,2668646
-9.160215,-0.418985,-1.608904,10.563218,-0.026336,2.612074,2668653
-8.774749,-0.646434,-1.290475,10.46745,-0.014365,2.336741,2668659
-8.659827,-0.718261,-0.94571,10.431537,-0.016759,1.939303,2668666
-8.623915,-0.699107,-0.603339,10.345345,-0.021548,1.218649,2668672
-8.707711,-0.469264,-0.069432,10.254366,-0.122104,0.845153,2668678
-8.738836,-0.325611,0.387861,10.132261,-0.177171,0.512359,2668685
-8.884883,-0.023942,0.840365,10.146626,-0.126893,0.196325,2668691
-9.13388,0.251391,1.055843,10.19451,-0.203507,0.04549,2668698
-9.459491,0.548272,1.16837,10.228029,-0.21069,-0.014365,2668704
-9.749189,0.806846,0.907402,10.299856,-0.225055,0.177171,2668710
-9.94312,0.955287,0.667982,10.371682,-0.265756,0.387861,2668717
-9.919178,0.785298,0.337582,10.412383,-0.232238,1.041478,2668723
-9.947908,0.80924,-0.09098,10.443508,-0.160412,1.391031,2668729
-9.864111,0.603339,-0.531513,10.536881,-0.138864,1.776498,2668736
-9.698911,0.351948,-1.022324,10.618284,-0.09098,2.164358,2668742
-9.504981,0.105345,-1.170765,10.568007,-0.033519,2.238579,2668749
